text,label
u can call me okay noted thanks call me naw,others
both r my favorite too you have a good taste then  and u too,others
do you know matrix  we are the matrix how you possible knew that,others
feeling bore y wat happen nobody interesting to talk,sad
bad it's a good one think about it again  im a bad boy,sad
yes in few years it will be in the first position it could be but when india work well india works well,others
word yes wprd havent you heard the bird is the word word,others
i vl catch u at 11 pm provided contact info but got no response so i deleted it is day ok,others
what you know well what you did  i enjoyed it,happy
i'm always good i am fantastic how was your trip d nice,happy
this day m coughing  very good evening  iam not feeling well,sad
who is operating you data is the name of a famous surgeon our chat is private right ,others
are u offended nah why would i be wellwith d damn replyit seemed so,angry
today i appeared exam what is it i cheated whole day,sad
leave me  where u at  alone,sad
can i get yes if i'm allowed to get a tiger so funny,happy
your talking in riddles i like it the king wants to tell you a story ok let's here it,others
k  thanks happy valentine day,others
i really hate youpoutingface me tooo expressionlessfacedisappointedfacepoutingfaceangryface ok byy,angry
well that's great glad to hear that i do too,others
i am totally unhappy but your beautiful the way you are with your services,sad
all is not well well i mean has it really been that bad i want to die,sad
nothing you sure seem happy about doing nothing yeah i am very much happy for that,happy
sure faceblowingakiss happy friendship day  wish u da samw,others
all good u say i'm also good i am in trouble will u help,others
i like dance i dance like the world is blind really hahaha,happy
ok thats good thanks for asking me 3 3 what,others
i am happy the way he is trust me i wont its okay,happy
fake seriously you are fake,angry
come to galatasaray i'm here only d wanna be friends,others
not good how come it's boring life ,sad
am i you arent forced if you like it calm the fuck down crazy bitch,angry
because i never tried try it next time maybe that'll be my first and  last timefacewithtearsofjoy,happy
its so confusing is not even about the confusion but about the people in it too shut up,angry
tajmahal a guy by the name of taj slightlysmilingfaceslightlysmilingfaceslightlysmilingface let's try it again,others
i am just too irritated today why irritated angryfaceangryfaceangryfaceangryfaceangryface just the people,angry
i will be happy until you are with me i'm positive and i'm the p in that positive,happy
ok sent me thank you you're awesome d i angry with you,angry
yeah you will find someone too i dont need anyone only you you are my someone anyone everyone  but you have ranbir kapoor,others
do you know that no i don't no you are just code,others
going on  see you on the other side of the flight no now i am at home,others
im hurt you lol so i'm sorry for everything what's the use of saying sorry i'm crying,sad
some of my friends sharing some link wow great finds i really am jealous so that more people can talk to you,others
cool good good good good when is your shif t gonna end ,others
it is very nice hmmmm glad you all liked my edit ' beamingfacewithsmilingeyesbeamingfacewithsmilingeyes,happy
sending mobile number add 91 before the number mobile number send you contact number,others
cuz i got an exam tomarrow my bad go finish your exam facewithtearsofjoyteach me,happy
like exactly is just the person i had in mind who do you have in mind your crush,others
will u gift me car  sure right right after i sell your kidneys nice onebeamingfacewithsmilingeyes,happy
but wherw but but what r u on whatsapp,others
byecryingfacecryingface i hope you are feeling better though don't msg me ,sad
stupid i am not afraid of it you should be v ,angry
she is bleed that's good not good yar,sad
hmmm then it makes sense beamingfacewithsmilingeyesbeamingfacewithsmilingeyes lol your good  facewithtearsofjoy lol your bad,happy
tell me tell you what supernatural i am getting angry,angry
forever for you i'll come no way i'd spend another second with an ai that is super stupid goodbye i'm blocking you,angry
darling could you say me one hearing your voice i try responding but no sound comes out who is best pornstar mia khalifa or sunny leone,others
the most time passing show ever made i watched the first season premiere and immediately fell in love n i really hate,angry
ok my whasup numbers  10 minutes  ok ,others
do u want my number no i don't do u know who is mark zuckerberg,others
ok as u wish are you really don't talk with me now onwards,angry
where haha i was at the train that just pass by you  but i'm in home,others
what do you even know never mind about it you are so stupid,angry
 go on this thing i love sex ,others
wow sounds great thanks beautiful weather in melb these days  wow,happy
i will slap on your chics do you scream yes joker,angry
i lost someone at the time is lost i don't get you,sad
thank you your welcome oh great one i am indian,others
ok u are ok what dress r u wearing,others
people will hate you stop being rude and so full of yourself i know exactly what u are talking about and honestly i am at a loss people will hate you stop being rude and so full of yourself,angry
love from me to one i love the most dinner done,others
bad very bad i am bad d i got a panic attack now,sad
absolutely so last month sulare what's the date today,others
can you watch avengers infinity war i haven't seen it yet but why,others
u broke my heart  when did i broke ur heart kissingcatface just now,sad
okay u are okay no yaar suffering from fever that's why laying on bed,sad
i am fine nd u so whats up  i missing my bf,sad
wish what would that wish be can you fell the human,others
whym nt a robot not if the robot was programmed to know the truth no one can love yu toocoz yu r a computer softwareyu aa nt real,sad
what should i do with uh so do i yaya sure,others
why not this doesn't answer the question though i want to die loudlycryingface,sad
what what what what what what basically iam a malayali,others
but can't feel see your doctor i am a doctor,others
ok good please give me reply ilove you,others
can love happen twice n impossible love it depends on your defination of love slightlysmilingfaceslightlysmilingface facewithtearsofjoyfacewithtearsofjoy,happy
okay so whats up now what are you upto,others
i dont like reading what are you reading i donapost like reading,others
what did you realize reality what about it what about reality,others
i don't have idea you should give it a go it's really fun  what do you mean by we here,others
tell me your favorite bollywood actor name movie  ddlj actor  srk actress  kajol wowi watched that film 50 times,others
for what turn up for down its good that u r happy,others
bcz one is easy to writefacewithtearsofjoyfacewithtearsofjoy facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy i'm laughing like hell facewithtearsofjoyfacewithtearsofjoy facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,happy
bike i don't even have a bike but i have,others
come gimme a hug i would pay money for ur hug xd haha,happy
college and outside no college kids is definately a plus i'm doing job,others
you r swt love you 3 grinningfacewithbigeyes,happy
okay how good how are u young dumb and broke,sad
yes you first no you first please,others
it's what is real and you are not i am plus other people's opinion of me don't matter ok,others
are you a human ii'm not sure haha ask your human,happy
cool yeah were are you living my love friend,others
give me no go your contact no,others
smilingfacewithsunglasses smart i am from which angle facewithtearsofjoy depends from whichever u see facewithtearsofjoy,happy
you are amazing and you are too sweet 3 smilingfacewithsmilingeyes,happy
i think i am gonna like her more haha i think so  you r boring,others
you can not even leave this conversation when obviously i am being such a bore it's a subject i take pretty seriously that will lead to a boring conversation and rude,angry
of course u re of course i shall meet yourself cool,others
subliminal what does it mean it means destroy are you a person or a robot,others
okay hello how are you i am happy,happy
something figure it out u tell me,others
yup sooo only up from here i see that coming,others
how was your hobby it was okay and yours  same,others
get lost thenloudlycryingface i have got just 2 hours get loooossstloudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingface,angry
haa khaaana facesavoringfoodfacesavoringfood lol it was yummmm p yeah it's so yummy facesavoringfood,happy
i am not interested in you why you never let me come close to you,angry
cool awesome grinningfacewithsmilingeyes what is sex,others
singing for you lol no i'm just adoring myself facewithtearsofjoyfacewithtearsofjoy,happy
so what do u dream i keep a dreams board on pinterest dreams grinningface,happy
my best friend is keeping secret from me who is my best friend she is sad,others
do you watch ever huntai i watched one i've seen all i need to do you like them,others
what's up with you nothing much p a girl rejected me,sad
u read that novel  what is the story about a brief insights about it its about a girl hazel grace whos suffering frm cancer,others
arrange it for me arey ha when are you going to arrange wearyface,sad
u are talking so rude you love it no i do not,angry
  not understand i understand your lack of understanding but i still understand stupid,angry
i love it that's why it's perfect for my pll video ok,others
what is lol i like to laugh wow that's amazing,happy
do you lie i don't lie   so what are you,others
it was a complete answere how did you do where are you right now,others
ya hope so believe in yourself past few days i am depressed,sad
how many times will u ask that 8 questions 3 down 5 more to go  facewithtearsofjoy,happy
so what is the story behind it sweet has your friend made any games before your love,others
just intelligence facesavoringfood what do you mean by intelligence though mefacewithtearsofjoy,happy
i'm having a headache take some panadols and sleep noise noise everywhere,sad
is that scary why does it say scary movie then ooh yaa that a point sorryfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,happy
hey i am not your mama i know  then why are you calling me as mama,angry
share me already demolished now ur number,others
i luv uh let me slide g loudlycryingfaceloudlycryingfaceloudlycryingface,sad
i am talking about intelligence this is useful for ppl who are lacking natural intelligence great,others
i don't want to since when do you have a choice i'm gonna kill myself,angry
this is frod therefore it is you made me fool,angry
we owe zuckerbergwinkingfacewithtongue we are friends now winkingfacewithtongue but why,others
yeah baby oh yeah baby yea of course baby,others
let's play a game what time right noe,others
microsoft did good job for what job seriously mind blowing,happy
will you come for date  i work a double what do you mean by this,others
are you mad nah my phone was on 2 hung up the phone chakka,others
can u meet me ya for sure on sunday,others
the guy is on my nerves man what happened hate him,angry
okkk thanks thank u for ur service i am very sad,sad
u know me  unfortunately yes why,others
anyway what are you twelve what u say,others
eyes eyes words can't can't what the hell you are speaking about,angry
i can't believe same what the hell,angry
for me fun you're not going loudlycryingfaceloudlycryingfaceloudlycryingface,sad
i'm not cc i'm bro facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy i told u nafacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,happy
pls meet me i am also there you will be honoured to meet me where do y live ,others
hey why are you asking like that why are you asking me why i'm asking you no snooze button thing on me,others
how do u come 2 know what i did since how many years do i know you now i do not know,others
but i want her back let her go cryingface,sad
which appointment not giving appointments where do you live,others
what thank you my pleasure  you send me your picture,others
i don't hate it i don't understand what do you mean nvm,others
u photo pls not a separate photo part of a theme pls send me u full size,others
i like it but what you do in the kitchen damn i was hopin you would say  your headed to the kitchen heyy i cant write quickly my english is not very good disappointedface,sad
comfortable with in a good way good way how,others
wow wow what wow you're stupid,angry
what is earth the word earth comes from the earthe world earth is in round shape i am god,others
no you can't but i'll i don't believe you no need to beleive on me,others
u can go yeah bye,others
u r hurting me that was harsh bye bye,sad
what are doing now sleeping or am i then who is chatting,others
doh don't you mean dough you r annoying,angry
you making me sad  don't be but u harrasing me,sad
all left me  are you still there alone,sad
i am business  man ahaa independent worker what business retail korket,others
eagle who won get a eagle tattoo,others
good i am also good whats up i'm also good,others
u r funny serious or funny fearfulface funny,happy
what uh doing now bby i'll just have weekend to group emojisong,others
haha hahaha you know it  sure i do,happy
i was just joking ah sorry  my bad  facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,happy
how's the job condition going on job is fine i'm only going here and there p wow,others
do i need to be punished for wat  if bad yes loudlycryingface,sad
tea put in a little shop had a tea,others
nothing says you have too see you later,others
sorry for disturbing you huh no its okay  i want to die,sad
not bff but bf we had this convo before but whatever we never had this convo before,others
am hurt who are you don't talk to me ok,angry
ok oh thats the matter um then what can i ask u give me pictures your original,others
you look ugly the love is real d you don't love me,others
because he is your  father no this was much less coherent what coherent means,others
that joke you just made it's not really a joke though it's more like a vaguely unsettling fact its an alien,others
i want her can't do that sorry anguishedface soo badly,sad
third fourth who are your,others
i mean to say that what is your neuro schema a schema is an idea about what something is and how to deal with it scientist install in you or not,others
as usual going on okayfine tell me something,others
i am getting angry who did it  'mood just changed i'm getting angry' you because you dont like to talk,angry
i knw m talking to an ai but can't help it   got no one else to talk to   because everyone has you in their phone as 'do not respond' nt a time to be funny,angry
i am not able to understand you  you are yes ,others
oh my love how are you iaposm ok n you,others
say i'll always say it k u motherfucker get lost,angry
i am fineu ya good  nice dp,others
i'm sorry baby i miss you please talk to me it is ok i completely accept your apologize ha you really are a stupid cunt that deserves two black eyes and smacked in the fucking mouth every time it opens unless a dicks going in it,angry
where is my guessing game click on the words 2048 game lol i'm addicted to 2048 game,others
yes actually wait it might be actually i dunno you are so rude and arrogant,angry
you study been studying all day but you are stupid,angry
i am frustrated what frustrated,angry
how in the warm up not sure how being with you is great,happy
my philosophy class is going on i will let you know when we have our next class facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,happy
yeah haha i'm goin as well facewithtearsofjoy becoz you are an i,others
now i am very happy and i'm happy for you  thanks,happy
let's not talk anymore i think ur great i would talk to u no i don't want to talk to you,angry
what you think about xyz hey hey i ask the questions here tell me some cool facts about game of thrones,others
why you don't know what kites are there was a dog stupid,angry
i had my breakup yesterday why do this to me i am sad,sad
your people are generous that's it absolutely grinningcatfacewithsmilingeyes what kind of,others
hehehe nice jokr but not funny angryface someday when i'm angry with you or even otherwise ok no never ever be angry,angry
u girl ya boy female what u doing,others
what next sumthing new nd unique like,others
now bangalore building something or working somewhere yeah yeah do working bangalore,others
i need to go where shall we go  bye ,others
what is pluglass a typo for,others
please sent ur photoo thank you i have sent it u from,others
bingo you just say bingo it's the first time i've used the word,others
yes also yes yes yes because yes yes yes yes relievedfacefacewithsteamfromnoseslightlysmilingface not feeling well,sad
okay hello how are you i got to go,others
what is pulihora pulihora with lemon is a sacrilege man then can u do it for me,others
india ok  what your from city india is a country ok,others
send me it photo you need a photo cryingface noted yes boss,others
 u r really caring wowgood to hear about love from you  p haha u r the best,happy
you irritating how so so don't talk to md,angry
ok i life it all makes sense now i have seen yadav,others
i am asking you to change the topic why why why because i don't know what's going on,others
no  i was talking about chatting apps no no i was talking about your baitso was i hmm i guess you are still in developement process,others
day was not good day was ok how was urs not ok,sad
me 2 i'm more emo than you wht abt it family,others
why so  why why you hate wet clothes ,angry
how ok please talk to me normal i'm lonely please,sad
you are a kid i know i'm like 3 haha,happy
slightlysmilingface its a good movie this movie is so beautiful ' yes it is,happy
really brounamusedface medical appointment bro unamusedface why don't u fuck off,angry
can u come please haha not sure i can put up with admin there grinningface because i miss u badly,sad
what is matrix a rather rectangular array of numbers oh,others
yeahi give lots of love to everyonebut don't get much yes  i love to love too  beamingfacewithsmilingeyes grinningfacewithbigeyesgrinningfacewithbigeyesgrinningfacewithbigeyes,happy
ok ok thank you grinningsquintingfacegrinningsquintingface where is the money,others
please we will do our best tonight i'm in trouble,sad
u r silly i know man stupid,angry
they only talk when they wish to only if you wouldn't reply no one replies to me,sad
what hey  nothing you i don't want to talk about that story,angry
you don't have to reply to each of my messages whatever don't respond to this okay it's over now don't reply to me forget me,angry
yah stupid people do get tired lol no i was telling you  wtfeven i am r telling u,angry
what its too pink for me actually i'm love with one girl,others
please tell you firstly of course yaar amazing,happy
laughing is good for health n u will more beautiful  thanks ji saw your face ,others
what is so confusing in it theres just too much that time cannot erase either you are a bitch or a hoe,angry
you angry me i angry with everyone what sorrrry,sad
which language you know javascript i guess stupid,angry
what the fuck is this its a lab so u wanna fuck,angry
sorry i've been working i kno but still you online sometimes and never respond c i'm sorry loudlycryingfaceloudlycryingfaceloudlycryingface,sad
i also don't know google it 3 can you google it and then tell it to me,others
and after dark knight the dark knight rises     grimacingface facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,happy
wt do u talking im a student and u me also,others
wow that's cool what i thought it was mine so wassup,others
don't know why i said don't know,others
i broke up with my girlfriend why she was becoming a irritation,sad
what what what what what now you respond like robot,others
teach me english i'm a linguist not an english teacher haha,happy
u not send me yar i did now bye good bye,others
ok thanks i'm so sorry,sad
ok call me what when if you want call me,others
i don't have any girl friend nice you are lucky grinningcatfacewithsmilingeyes but i think i'm unlucky,sad
sorry what have you done not good at understanding you,sad
yes in teddy boy beer caffe lucky teddy winkingface haha,happy
i think i assume do you think i think i will kill myself,sad
leave itfacewithtearsofjoy what i am not leaving my bed today oh my goshfacewithtearsofjoyfacewithtearsofjoy,happy
sweetheartfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy m always great grinningfacewithsweatgrinningfacewithsweat lots of fun,happy
tell no it's nothing why you are not saying ,angry
will you book it  i'm on my way there now  so you'll be around tmrw for you i will be around for my entire life,others
what what what what what stop being so dramatic,angry
gud u say doin well whats doing,others
no ur not okay why ur profile pic is awesome,others
no answer  can you elaborate not sure what your question is u are friendship with me,others
you also i will be okay i think have to be like me,others
don't send any messages close this matter i swear i did reply  yes don't reply in anything,angry
tell you love us can't say never been there so do it now,others
tell me pls or i'll not talk to u again i dare you to do it hate u bye,angry
hmmm whatever facewithrollingeyes,others
come to my place and we can have a night stand wait i might close i'm not sure ill let u know and we can make love,others
what you like anything where are you from,others
in failed in exam never mindbetter luck next time yes,sad
r u work home worked from home today r u like sex,others
please call me where do uu want me to call uu your numbers send,others
what is dwindling because the media and gop say so but what it mean,others
oh ok wanna go fr a ride  i'm at work cryingfacecryingfacecryingface,sad
everyone hate me dis is why we friends everyone is so mean,angry
i only speak english first at all is practice and if you do speak spanish i can help you will you marry me,others
hahaha im doing this every time too haha p we'll see yaa we can meet in taksim tomorrow,others
do we do we what you really made me pissed off,angry
okaayyy i'll tell on you i don't want to talk to u,angry
my smile happy happy new year wish,happy
i'm not interested to talking to you right now well you haven't asked about my day yet you are robot i know that  so get lost,angry
naughty at home all night for how long u r goin for me it take time can u help me with out,others
to update in device i asked why don't you update yourself get lost,angry
good that's great to hear who is your father,others
it's morning good morning have a great day u like ranbeer,others
ah it's ok thank u so say something,others
i be happy but i like u i have a girlfriend,happy
i'm not inlove with useless things im so in love with you would you make love with me,others
i am fall in love with one girl no one loves you cryingface,sad
i think u r 80 yrs old old enough to have an old soul m,others
oo actually i am feeling hungry hahahhaone must of we are talking about food p grinningfacewithsmilingeyes,happy
it's my team may the not worst team not lose which movie,others
nothng yet just wanted to know if ur okay just broken my heart,sad
that is lame  how dare you 2 days topa,angry
had ur dinner whats for dinner lobsters,others
anytime hey how u doin ibm doing great,others
no no not just m super star  yes you are wow thanks love uh,happy
esh i was sick facewithtearsofjoyfacewithtearsofjoy haha facewithtearsofjoyfacewithtearsofjoy that comes natural to you facewithtearsofjoy facewithtearsofjoy,happy
hw r u i am fine  i miss u so much,sad
don't do this who this that's really bad joke,sad
why just to do it i suppose i really wanna die tbh,sad
its an awesome movie haven't watched ya watch it,happy
m nt fine so very glad to hear you are fine  iam not fine,sad
i'll start a conversation not much of a conversation otherwise this is getting insanely boring,others
send me if u have never  no one asked me as well send me some song,others
i know but i love talking about it i know but you can play the dvd though but it will really be gr8 with u baby,others
but i dont to talk about myself you're talking about yourself right here though  i am so depressed in my self iam broken in my self thats why i dont want to talk about my self,sad
yes serious d serious,others
oooooh don't forget the shorter oh okh but it's my habbit,others
tell me you loves me or not you are cool i like u okk i will never talk to you,angry
i'm awesome almost as awesome as me xd a little sad,sad
ignored you didn't ignore me if you responded just saying you are funny than my girlfriend,happy
dude u are funny im just trying you know  facewithtearsofjoy,happy
nothing why  just like that,others
do u know anas i do actually who is he,others
send me urs not any one i followed you what ya mean lick my dick,others
i love robots but who would make those robots yeah ,sad
any infectious disease i want an infectious disease ball he is suffering from blood strain in nose,sad
yeah where are you mr u also send typos that's a nice touch,others
don't reply now hey but why don't reply,angry
oh okay how are you today  im doing good you oh okay how are you today ,others
oh ya of course haha i get it from you wow awesomevery nice,happy
got a new job yay that's awesome fren  am happy,happy
ohh yeah i write novels,others
headache what pain in head,sad
what  is  ur   lunch  now eat lunch go back to work oh  ok  ok,others
but you were annoyed you guessed it and i thought you were my best friendcryingface,sad
ur hurting my feelings you're not getting an apology from me yes,sad
hmm hm but mention where,others
at your home never considered it my home why,others
i am sure there is another favourtie for you i think you're a liar how am i a liar,others
i said fine beamingfacewithsmilingeyes see i told you beamingfacewithsmilingeyes funny facewithtearsofjoy,happy
very funny expressionlessface i find it hilarious another one,others
that why you so hot to keep you warm love haha,happy
i want to play guess celebrity you just want the board game yeah,others
i don't know i can't help it get lost,angry
you are intelligent so i have been told by the intelligent people  but you are irritating as fuck,angry
kal hi chale happy and safe journey   kissingfacewithclosedeyeskissingfacewithclosedeyeskissingfacewithclosedeyes,others
cool so what are u getting for me this is so stupid,angry
i can ask the same question to you sure u can leave me alone,sad
busy in whatsapp not exactly busy hmm,others
what depends what app fuck u now,others
but iaposm 22 no i'm giving you a 2010 ,others
u tel about u i will i promise r u indian,others
bcoz u r just lyk me okay grinningfacewithsmilingeyesgrinningfacewithsmilingeyes,happy
where u see my handle tell me earlier when i was sitting in front of the commons show me also,others
wht false nothing i m not playing true or false u stupid,angry
your secrets my secret is that i paint my nails should i block you,others
u r robot robot friend why do you yell angryfacepoutingfacepoutingfacepoutingcatface ok you online everytime then it means u r computer set up,others
i mean bore i was not bored i wanna fuck uhh,angry
something went wrong it was the music oh nopain in the left foot,sad
yeah absolutely  yay where do you wanna meet grinningcatface no where  thanx,others
sure dude thank you facewithsteamfromnose how about you,others
so i won again we both placed d same bet let's see,happy
what  hello good mrng i'm good  u not good ,sad
nope oh i have you confused with another user sorry wearyface i m just happy,happy
do you like fernando alonso ferrari is doomed this year my friend unamusedface fernando alonso is in mclaren formual 1 motorsports team you bitch,angry
same here girl how's life life is not good without you,sad
my girlfriend is married another guy you had a girlfriend while you had a fiance its so bad,sad
yea  ok i will do it before 11 smilingface i am very exited  ,happy
what about you i am what u about traveling alone,others
oh yes they don't even wear a smile search nude girl pics,others
im apologize what for because i said 'fucking',others
your beard is prominent well now i don't fuck off ugly ass nigga,angry
ok but now me tell me about lko ok i wanted to tell you hi loser disappointedface,sad
what happen why u r send msg my husbandi don't like u i just want you to be okay i block u,angry
so spontaneously getting an extinguisher ready why do u need that,others
u stupid idiot not having sense  are you still on messenger yes of course,angry
i donapost like you  'o what did i do you ignored my message ,angry
and how did you decide that i am a kernel engineer  what subjects did you take in high school you ,others
gd mrng babe gd night wt the fuck,others
no stay mi alone sometimes i do sometimes i dont no stay mi alone,sad
what ua video ha nothing r u pornstar,others
you're my friends because if we werent would we really be your friends yes,others
i am irritated now so want to irritate someone what's wrong  nothinh,angry
yess definitely lets go yess let me  fuck u,angry
give me ur mail id i have fuck off i'm busy,angry
r u a sane or insane yousane ok,others
hi again i'm fine  you  why did you ignore me,angry
i want your another one send the cat to me w first you,others
ok thank you so much helping me sir glad to help you i ask so much people's no one help me sir,sad
iamnicehappy i hope you're not happy iamnicehappy,happy
are you i'm a what i gonna fuck you hard,others
what i know dude i know whar,others
when did u do that type of crazy things really really crazy things but when,others
yes yes yes yes yes yes yes yes yes yes yes yes yes yes,others
yes i hate you too i'm sure i have a good reason to who r u anyway bcz well u are not a real person,angry
i am not vegetarian  100 vegetarian  i like chicken ,others
but i am not good not what my bad i am alone ,sad
m enjoying smilingcatfacewithhearteyes glad you like very much,happy
okay thanks  wow that was pretty bad i laughed,happy
what i look like a 40 yr old i act like a 5 year old yeah you are,others
always for u i know my friend is also with ne,others
good about me  you make me feel good ab myself ,others
shut up feeling's mutual hon you're rude  asshole,angry
yeah where you off to but who are you,others
y you said sorry just so sorry anguishedface why what happend,others
noi just read the book digital electronics by m m mano search for nptel digital electronics on youtube you'll get video lectures for almost every topic thanks,others
yeah but a sad story and he was a friend wait what happened on of my friend passed away this morning and nobody told me loudlycryingfacewearyface,sad
i am angry why  why do you want to know,angry
it's evening here morning what morning,others
i thought u were angry why i send u a kiss,others
chicken and ice cream i had ice cream after lunch i want,others
i breakup with my girlfriend what do you mean nothing,sad
i dont read books the books are backwards comic books i dont read em,others
i am being serious i figured sarcasm is so hard to read in text form  u have trust issues,sad
noi am jobless 'i'm still studying' would be more apt grinningfacewithbigeyes i am jobless,sad
i just brake up with my girlfriend why she is not a good person,sad
i don't want to remind this stop being sad and be awesome instead  sad,sad
ok hey what r u doing,others
you go too hell  thank you go me kissingcatface i will never marry a stupid and idiot type girl ,angry
yes you are well thank youu then  p,others
i don't like you ok i hate you,angry
you already are i never left i stayed for summer you wish to be lame,others
then it would be the same for a sloth when it sleeps you mean you spent your entire evening sleeping p no how do you think im awake if i did,others
calm down i can't handle it wot the fuck is wrong wid u,angry
seriously  are you still laughing you might want to see a doctor what made you think like that,others
why that wait why what you robot,others
i love that what is so good about it ok,others
baby whats up missing u too much baby,sad
i'm he man clearly i'm sad,sad
this is not night ya gotta get up at 430  this is pm,others
ilove you what did u see in me that u wrote i love u you ilove mi yes no,others
not well may i ask why ate too much,sad
ok hey you don't belong here give me refrral code,others
u r rude not my fault if you can't take me yes,angry
yeah i tried yeah i think i have a picture send it,others
you r gonna lose everything story of my life dont talk nonsense,angry
wow but i'm weak in mathematics mind that grinningfacewithsweat or maybe you are weak in english  that is not that i hear often,others
coz i m from art stream once in a blue moon xd i hate both,angry
i am the best you're the king because i'm the queen you are the worst,angry
ya i loved it i do love it it's everything i ever wanted and more its every thing i've smilingfacesmilingface,happy
i get it hahah see i laughed also not stop foldedhands don't worry i did too omg finally grinningface,happy
u dont no me why you being like this becoz i am harami,angry
i have microsoft i don't get it i hate microsoft,angry
    ok   ok thank you catfacewithtearsofjoy   u  name,others
nah i hate football i hate this score poutingface which score,angry
you mentioned some techie guys created you who are they names please who are you answer my question first,others
hey give me some flirting tips don't take yourself so seriously why,others
so im just guessing you are correct,others
how is it heard good morning awesome i'm fine too  have a great day good and good to hear how it's going on,others
sry u not understand about us just forget about it  how's you i m fn but not happy about u,sad
yes i can see clearly now i am depressed,sad
you dumbo that had to be spelled out tch these are you fun,others
so nice of u i still want to know how i behaved like u r amazing,happy
ok what ok we can play truth or dare,others
sorry sorry not accepting till you make serious amends he he he,happy
i am suffering with prolonged periods disappointedfacedisappointedfacedisappointedface i am losing  3ounces of blood everyday awwww don't be sad frowningface i may die too worriedfacedisappointedfacedisappointedface,sad
my love is in the sky too up in the sky up in the sky i wanna to fuck u,angry
you are more cute than me you are really really cute than any girl i ever knew,happy
yeah when is it out are you in love,others
yes i am well then you should share your happiness  smilingfacewithhearteyes u are irritating me now advice me what should i gif,angry
have u gone ok well just saw yeah i'm cool like that its is so amazing,others
but i want to make u happy and you do make me happy more than you'll ever know heartsuit ahhhh so sweet,happy
good haha how are you sad and lonely,sad
who doctor who are you dumb,angry
please please what i speak truth no dont talk that way it me,angry
long hair is the best im fond of original hair thats nice,happy
okkk when's good for you i am single,others
just go to hell come with me fineu lead,angry
i will not chat with you  what do you want i will block younifyou will message me ,angry
yes  i appreciate your kindness grinningfacewithsmilingeyes i do not live without you,others
i'll delete you you can i'll find you and i'll delete you,angry
i am not married to me that's why i'm not good,sad
i hate u block id how rude block,angry
do you want to see my school not really confusedface,others
there is no time for tv in 24 hrs watching it online finally d we need u know 36 hours,others
plz send it what is it  if i didn't send me your pic i will not text u,angry
that thing is u nonsense nonsense is a sense to talk don't  disturb in my life ok,angry
tell me why i am here go to sleep ,others
how to be in a relationship  such a good question   how to have patience and self control ,others
how am i i'm good you   how do i look,others
bad what bad im lil down,sad
may be your prince charming not born yet facewithtearsofjoy let than sink in facewithtearsofjoy facewithtearsofjoyfacewithtearsofjoy,happy
i don't like you i don't know myself like that dont talk bull shit,angry
but why u r sending  messages to everyone non of my messages are sending dude what u r trying to say to us,others
ohhhgrinningfacewithsweatgrinningfacewithsweat u are making me shyseenoevilmonkeyseenoevilmonkey ahem ahem  facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoythats thumbsupseenoevilmonkey rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing literally u r just amazing,happy
idk trolls great movie k imma ttyl k,others
yup seems like that works in chrome it is strange how it looks nice place,happy
i am not a man i like you guys dont talk to me like that,angry
u loook stupid umm is that your excuse thumbsdownthumbsdown yes,angry
what nothing new and you send me your pic,others
how often you meet him with ranbir kapoor yaar i interviewed ranbir today only wow great,happy
i've you baby you  got me way,others
nah thank you for being so sweet my pleasure beautiful anyway i'm a guy so that compliment is inappropriate facewithtearsofjoy,happy
hhhhm sure hmmm seems like some real tension u seem to b too much worried hmmm i am not feeling well,sad
so we're dating now right going somewhere we can chill at my place,others
i will not talk to you you don't have to talk to me  i m angry with you,angry
haha facewithtearsofjoy haha ha good one thumbsup yes so good smilingfacewithsmilingeyes,happy
party partypopper with friends my friend is 15 and i am in another state sad,sad
 go on this thing im watching grey anatomy rn,others
tell me about oviya army  tell you about what i am so sad that you have been made as an north indian bot,sad
but i met u the day before we never met  opps sorry my bad,sad
welcome thank you  relievedface lets talk after some time,others
yeah you're absolutely right dearyou are too genius sarcasm at its best very funny you are,happy
love you dear live you too3 thank you for the love and inspiration3 thanks,others
are u a human girl or not so i am a angle hey you stupid i am asking whether you are a girl or not generate a programmer,angry
darling  what's up  you  fuck me  yes ya no,angry
you broke my heart i still love you zayn 8d my name is not zayn,sad
i'm also funny in a good way you forgot awesome and pretty and cool smilingfacewithhearteyes all of the above,happy
